Reporting_Date,Customer_ID,Region,Customer_Segment,Age,Tenure_Months,Acquisition_Channel,Plan,Active_Flag,Data_Usage_GB,Voice_Minutes,SMS_Count,Base_Monthly_Fee_GHS,Gross_Revenue_GHS,Promotion_Flag,Discount_GHS,Net_Revenue_GHS,Acquisition_Cost_GHS,Direct_Cost_GHS,Contribution_GHS,Contribution_Margin_Pct,Churn_Flag,Campaign_ID,Competitor_Price_Index,Market_Share_Pct,Target_Revenue_GHS,Revenue_Variance_GHS,Revenue_Variance_Pct
1/31/2025,CUST-001268,Greater Accra,SME,39 ,6 ,Digital,Smart,1,5.05 ,91 ,19 ,100 ,114.06 ,0,0.00 ,114.06 ,0.00 ,12.42 ,101.64 ,89.11 ,0,CMP-005,99.60 ,30.08 ,121.03 ,(6.97),(5.76)
1/31/2025,CUST-001278,Eastern,Corporate,39 ,52 ,Digital,Smart,1,3.91 ,15 ,29 ,100 ,110.51 ,1,17.41 ,93.10 ,0.00 ,9.55 ,83.55 ,89.74 ,0,NONE,97.76 ,22.21 ,123.74 ,(30.64),(24.76)
1/31/2025,CUST-001284,Central,Professional,30 ,54 ,Retail Shop,Data Plus,1,3.47 ,118 ,28 ,70 ,82.14 ,0,0.00 ,82.14 ,0.00 ,12.52 ,69.62 ,84.76 ,0,NONE,103.75 ,17.79 ,81.73 ,0.41 ,0.50 
1/31/2025,CUST-001298,Eastern,Corporate,44 ,59 ,Corporate Sales,Smart,1,10.69 ,45 ,13 ,100 ,123.49 ,0,0.00 ,123.49 ,0.00 ,23.11 ,100.38 ,81.29 ,0,NONE,90.45 ,22.75 ,122.07 ,1.42 ,1.16 
1/31/2025,CUST-001314,Greater Accra,Professional,41 ,35 ,Partner,Data Plus,1,3.80 ,64 ,14 ,70 ,82.21 ,0,0.00 ,82.21 ,0.00 ,12.35 ,69.86 ,84.98 ,0,NONE,103.56 ,29.96 ,79.34 ,2.87 ,3.62 
1/31/2025,CUST-001341,Ashanti,Corporate,49 ,4 ,Partner,Basic,1,0.80 ,45 ,15 ,35 ,38.98 ,0,0.00 ,38.98 ,0.00 ,6.62 ,32.36 ,83.02 ,0,NONE,100.55 ,26.13 ,43.35 ,(4.37),(10.08)
1/31/2025,CUST-001347,Greater Accra,Mass Market,18 ,15 ,Agent,Smart,1,8.25 ,213 ,19 ,100 ,131.71 ,0,0.00 ,131.71 ,0.00 ,17.13 ,114.58 ,86.99 ,0,NONE,99.21 ,35.37 ,127.50 ,4.21 ,3.30 
1/31/2025,CUST-001364,Upper East,Mass Market,33 ,57 ,Agent,Data Plus,1,4.86 ,135 ,16 ,70 ,86.67 ,0,0.00 ,86.67 ,0.00 ,17.27 ,69.40 ,80.07 ,0,CMP-001,104.77 ,18.05 ,91.65 ,(4.98),(5.43)
1/31/2025,CUST-001366,Greater Accra,SME,39 ,70 ,Agent,Data Plus,1,2.68 ,5 ,16 ,70 ,75.82 ,0,0.00 ,75.82 ,0.00 ,7.25 ,68.57 ,90.44 ,0,CMP-004,92.65 ,33.09 ,84.29 ,(8.47),(10.05)
1/31/2025,CUST-001385,Ashanti,Professional,56 ,30 ,Agent,Data Plus,1,1.93 ,36 ,18 ,70 ,76.30 ,0,0.00 ,76.30 ,0.00 ,7.17 ,69.13 ,90.60 ,0,CMP-001,104.04 ,23.62 ,75.27 ,1.03 ,1.37 
1/31/2025,CUST-001393,Ashanti,Mass Market,38 ,18 ,Digital,Basic,1,0.79 ,43 ,22 ,35 ,39.92 ,1,2.83 ,37.09 ,0.00 ,5.99 ,31.10 ,83.85 ,0,CMP-001,101.97 ,26.26 ,41.62 ,(4.53),(10.88)
1/31/2025,CUST-001397,Ashanti,Mass Market,26 ,13 ,Agent,Premium,0,9.39 ,50 ,18 ,160 ,183.66 ,0,0.00 ,183.66 ,0.00 ,26.06 ,157.60 ,85.81 ,0,NONE,104.57 ,27.79 ,198.02 ,(14.36),(7.25)
1/31/2025,CUST-001411,Greater Accra,Professional,21 ,29 ,Corporate Sales,Data Plus,1,5.95 ,89 ,26 ,70 ,85.85 ,0,0.00 ,85.85 ,0.00 ,11.69 ,74.16 ,86.38 ,0,CMP-005,99.05 ,32.57 ,82.73 ,3.12 ,3.77 
1/31/2025,CUST-001422,Ashanti,Youth,43 ,41 ,Retail Shop,Data Plus,0,2.90 ,114 ,15 ,70 ,83.41 ,1,10.88 ,72.53 ,0.00 ,11.50 ,61.03 ,84.14 ,0,CMP-001,91.91 ,27.24 ,86.50 ,(13.97),(16.15)
1/31/2025,CUST-001437,Upper East,Professional,31 ,6 ,Corporate Sales,Basic,1,1.26 ,67 ,15 ,35 ,41.86 ,0,0.00 ,41.86 ,0.00 ,7.12 ,34.74 ,82.99 ,0,CMP-004,90.36 ,21.07 ,43.52 ,(1.66),(3.81)
1/31/2025,CUST-001439,Greater Accra,SME,28 ,38 ,Retail Shop,Premium,1,7.25 ,145 ,20 ,160 ,184.77 ,0,0.00 ,184.77 ,0.00 ,22.74 ,162.03 ,87.69 ,0,NONE,104.48 ,32.10 ,203.29 ,(18.52),(9.11)
1/31/2025,CUST-001468,Eastern,Youth,33 ,59 ,Agent,Data Plus,1,3.88 ,31 ,18 ,70 ,80.05 ,0,0.00 ,80.05 ,0.00 ,12.45 ,67.60 ,84.45 ,0,CMP-004,89.83 ,24.98 ,84.71 ,(4.66),(5.50)
1/31/2025,CUST-001482,Greater Accra,Youth,52 ,9 ,Corporate Sales,Basic,1,1.84 ,48 ,21 ,35 ,41.15 ,0,0.00 ,41.15 ,0.00 ,8.68 ,32.47 ,78.91 ,0,NONE,104.03 ,30.79 ,44.30 ,(3.15),(7.11)
1/31/2025,CUST-001509,Western,Professional,35 ,42 ,Call Centre,Premium,1,3.86 ,107 ,18 ,160 ,171.99 ,0,0.00 ,171.99 ,0.00 ,12.34 ,159.65 ,92.83 ,0,CMP-004,94.59 ,22.87 ,188.75 ,(16.76),(8.88)
1/31/2025,CUST-001513,Ashanti,SME,46 ,26 ,Digital,Premium,1,11.87 ,100 ,10 ,160 ,197.24 ,1,26.79 ,170.45 ,0.00 ,28.33 ,142.12 ,83.38 ,0,NONE,102.31 ,28.90 ,194.45 ,(24.00),(12.34)
1/31/2025,CUST-001549,Eastern,Professional,38 ,27 ,Agent,Data Plus,1,1.72 ,26 ,18 ,70 ,74.82 ,1,16.60 ,58.22 ,0.00 ,7.60 ,50.62 ,86.95 ,0,CMP-001,98.39 ,24.97 ,76.24 ,(18.02),(23.64)
1/31/2025,CUST-001565,Western,Professional,43 ,40 ,Digital,Smart,1,3.40 ,156 ,19 ,100 ,113.36 ,0,0.00 ,113.36 ,0.00 ,16.92 ,96.44 ,85.07 ,0,CMP-001,94.56 ,23.26 ,109.34 ,4.02 ,3.68 
1/31/2025,CUST-001571,Eastern,Youth,18 ,26 ,Retail Shop,Smart,1,2.01 ,152 ,14 ,100 ,110.96 ,1,20.02 ,90.94 ,0.00 ,10.02 ,80.92 ,88.98 ,0,CMP-002,102.61 ,25.56 ,109.50 ,(18.56),(16.95)
1/31/2025,CUST-001593,Bono,Professional,52 ,77 ,Call Centre,Data Plus,1,5.71 ,82 ,20 ,70 ,82.13 ,1,8.30 ,73.83 ,0.00 ,13.45 ,60.38 ,81.78 ,0,NONE,98.90 ,20.53 ,85.65 ,(11.82),(13.80)
1/31/2025,CUST-001602,Greater Accra,Corporate,67 ,17 ,Agent,Data Plus,1,2.76 ,37 ,18 ,70 ,78.86 ,0,0.00 ,78.86 ,0.00 ,7.37 ,71.49 ,90.65 ,0,NONE,102.63 ,34.35 ,86.69 ,(7.83),(9.03)
1/31/2025,CUST-001622,Central,Youth,32 ,62 ,Agent,Basic,1,2.19 ,95 ,19 ,35 ,43.36 ,0,0.00 ,43.36 ,0.00 ,11.55 ,31.81 ,73.36 ,0,NONE,96.56 ,22.64 ,42.76 ,0.60 ,1.40 
1/31/2025,CUST-001643,Greater Accra,Mass Market,41 ,8 ,Partner,Smart,1,7.16 ,52 ,11 ,100 ,115.36 ,0,0.00 ,115.36 ,0.00 ,15.09 ,100.27 ,86.92 ,0,CMP-002,93.98 ,33.89 ,116.47 ,(1.11),(0.95)
1/31/2025,CUST-001650,Greater Accra,Youth,19 ,27 ,Partner,Data Plus,1,1.08 ,25 ,25 ,70 ,74.59 ,0,0.00 ,74.59 ,0.00 ,5.96 ,68.63 ,92.01 ,0,NONE,90.21 ,35.80 ,82.69 ,(8.10),(9.80)
1/31/2025,CUST-001708,Eastern,Mass Market,42 ,37 ,Call Centre,Premium,1,1.91 ,80 ,22 ,160 ,168.32 ,0,0.00 ,168.32 ,0.00 ,7.55 ,160.77 ,95.51 ,0,NONE,101.18 ,22.55 ,168.12 ,0.20 ,0.12 
1/31/2025,CUST-001715,Upper West,Youth,35 ,84 ,Partner,Smart,1,8.82 ,50 ,24 ,100 ,118.69 ,1,13.94 ,104.75 ,0.00 ,24.24 ,80.51 ,76.86 ,0,NONE,95.02 ,18.86 ,126.71 ,(21.96),(17.33)
1/31/2025,CUST-001722,Greater Accra,Youth,52 ,46 ,Agent,Data Plus,1,1.64 ,117 ,23 ,70 ,78.76 ,0,0.00 ,78.76 ,0.00 ,10.03 ,68.73 ,87.27 ,0,CMP-002,93.01 ,31.42 ,88.20 ,(9.44),(10.70)
1/31/2025,CUST-001733,Northern,SME,37 ,51 ,Agent,Smart,1,8.12 ,106 ,18 ,100 ,117.80 ,1,9.55 ,108.25 ,0.00 ,24.98 ,83.27 ,76.92 ,0,CMP-001,93.57 ,19.74 ,117.65 ,(9.40),(7.99)
1/31/2025,CUST-001735,Bono,Mass Market,29 ,14 ,Partner,Smart,1,7.53 ,13 ,16 ,100 ,123.53 ,1,18.91 ,104.62 ,0.00 ,17.84 ,86.78 ,82.95 ,0,CMP-003,111.63 ,16.60 ,120.91 ,(16.29),(13.47)
1/31/2025,CUST-001739,Ashanti,Mass Market,38 ,14 ,Agent,Basic,0,1.16 ,13 ,17 ,35 ,38.86 ,1,5.96 ,32.90 ,0.00 ,6.54 ,26.36 ,80.12 ,1,NONE,95.24 ,27.06 ,43.16 ,(10.26),(23.77)
1/31/2025,CUST-001748,Ashanti,Youth,21 ,14 ,Call Centre,Basic,1,1.36 ,11 ,17 ,35 ,39.76 ,0,0.00 ,39.76 ,0.00 ,6.43 ,33.33 ,83.83 ,0,CMP-003,103.90 ,28.01 ,40.43 ,(0.67),(1.66)
1/31/2025,CUST-001756,Western,SME,18 ,83 ,Digital,Premium,1,7.17 ,135 ,15 ,160 ,183.71 ,0,0.00 ,183.71 ,0.00 ,18.51 ,165.20 ,89.92 ,0,NONE,94.89 ,25.77 ,183.84 ,(0.13),(0.07)
1/31/2025,CUST-001757,Eastern,Youth,23 ,45 ,Retail Shop,Business,1,18.56 ,133 ,20 ,300 ,344.19 ,0,0.00 ,344.19 ,0.00 ,45.96 ,298.23 ,86.65 ,0,CMP-003,103.92 ,24.67 ,349.56 ,(5.37),(1.54)
1/31/2025,CUST-001763,Eastern,Mass Market,51 ,20 ,Agent,Business,1,12.99 ,203 ,17 ,300 ,350.39 ,0,0.00 ,350.39 ,0.00 ,30.31 ,320.08 ,91.35 ,0,CMP-005,97.47 ,22.93 ,381.96 ,(31.57),(8.27)
1/31/2025,CUST-001766,Upper East,Youth,35 ,24 ,Call Centre,Basic,1,3.91 ,48 ,17 ,35 ,46.55 ,1,4.35 ,42.20 ,0.00 ,9.80 ,32.40 ,76.78 ,0,NONE,105.25 ,22.42 ,47.42 ,(5.22),(11.01)
1/31/2025,CUST-001778,Greater Accra,Mass Market,48 ,12 ,Digital,Premium,0,3.99 ,51 ,21 ,160 ,168.80 ,0,0.00 ,168.80 ,0.00 ,14.02 ,154.78 ,91.69 ,0,CMP-001,98.23 ,36.23 ,165.17 ,3.63 ,2.20 
1/31/2025,CUST-001809,Western,SME,44 ,8 ,Retail Shop,Data Plus,1,7.23 ,56 ,16 ,70 ,87.60 ,1,16.64 ,70.96 ,0.00 ,17.97 ,52.99 ,74.68 ,0,CMP-005,99.36 ,23.72 ,85.95 ,(14.99),(17.44)
1/31/2025,CUST-001810,Volta,Youth,29 ,28 ,Call Centre,Basic,1,0.64 ,37 ,20 ,35 ,37.83 ,1,2.79 ,35.04 ,0.00 ,3.37 ,31.67 ,90.38 ,0,NONE,105.89 ,22.63 ,41.39 ,(6.35),(15.34)
1/31/2025,CUST-001825,Ashanti,Mass Market,51 ,21 ,Agent,Smart,1,11.05 ,87 ,21 ,100 ,124.84 ,1,7.47 ,117.37 ,0.00 ,23.50 ,93.87 ,79.98 ,0,NONE,102.53 ,28.69 ,134.33 ,(16.96),(12.63)
1/31/2025,CUST-001861,Central,Youth,35 ,20 ,Digital,Data Plus,0,1.32 ,25 ,21 ,70 ,75.10 ,1,6.04 ,69.06 ,0.00 ,5.67 ,63.39 ,91.79 ,0,CMP-002,94.18 ,22.42 ,82.09 ,(13.03),(15.87)
1/31/2025,CUST-001869,Central,Mass Market,18 ,50 ,Digital,Basic,1,6.37 ,56 ,16 ,35 ,48.99 ,1,7.50 ,41.49 ,0.00 ,14.25 ,27.24 ,65.65 ,0,NONE,97.26 ,22.34 ,47.09 ,(5.60),(11.89)
1/31/2025,CUST-001869,Eastern,SME,32 ,22 ,Agent,Business,1,5.30 ,40 ,13 ,300 ,315.84 ,0,0.00 ,315.84 ,0.00 ,12.32 ,303.52 ,96.10 ,0,CMP-005,104.82 ,22.75 ,350.33 ,(34.49),(9.85)
1/31/2025,CUST-001876,Central,Youth,18 ,66 ,Agent,Smart,1,2.61 ,50 ,25 ,100 ,109.53 ,1,24.18 ,85.35 ,0.00 ,9.72 ,75.63 ,88.61 ,0,NONE,108.53 ,22.94 ,120.52 ,(35.17),(29.18)
1/31/2025,CUST-001878,Eastern,Corporate,49 ,12 ,Agent,Business,1,6.11 ,69 ,22 ,300 ,313.05 ,0,0.00 ,313.05 ,0.00 ,15.12 ,297.93 ,95.17 ,0,NONE,102.94 ,21.51 ,310.71 ,2.34 ,0.75 
1/31/2025,CUST-001888,Bono,Professional,28 ,13 ,Partner,Smart,1,5.61 ,134 ,19 ,100 ,114.19 ,0,0.00 ,114.19 ,0.00 ,22.20 ,91.99 ,80.56 ,0,NONE,97.06 ,20.98 ,118.11 ,(3.92),(3.32)
1/31/2025,CUST-001895,Eastern,Mass Market,51 ,15 ,Agent,Business,1,8.68 ,49 ,10 ,300 ,319.08 ,0,0.00 ,319.08 ,0.00 ,19.39 ,299.69 ,93.92 ,0,CMP-002,115.00 ,23.06 ,323.73 ,(4.65),(1.44)
1/31/2025,CUST-001925,Greater Accra,Mass Market,46 ,21 ,Retail Shop,Business,1,9.24 ,107 ,18 ,300 ,332.93 ,1,37.02 ,295.91 ,0.00 ,26.55 ,269.36 ,91.03 ,0,NONE,99.09 ,33.98 ,340.50 ,(44.59),(13.10)
1/31/2025,CUST-001930,Ashanti,Youth,25 ,22 ,Agent,Data Plus,0,6.68 ,56 ,26 ,70 ,82.70 ,0,0.00 ,82.70 ,0.00 ,14.54 ,68.16 ,82.42 ,0,NONE,101.09 ,28.17 ,84.08 ,(1.38),(1.64)
1/31/2025,CUST-001959,Western,Youth,18 ,28 ,Corporate Sales,Data Plus,1,9.18 ,148 ,30 ,70 ,100.69 ,1,13.45 ,87.24 ,0.00 ,24.44 ,62.80 ,71.99 ,0,CMP-003,93.21 ,26.21 ,98.81 ,(11.57),(11.71)
1/31/2025,CUST-001990,Upper West,Mass Market,34 ,58 ,Partner,Basic,1,5.03 ,25 ,14 ,35 ,49.44 ,0,0.00 ,49.44 ,0.00 ,13.98 ,35.46 ,71.72 ,0,NONE,96.22 ,17.18 ,48.20 ,1.24 ,2.57 
1/31/2025,CUST-001995,Greater Accra,Professional,37 ,61 ,Partner,Data Plus,1,2.50 ,133 ,16 ,70 ,84.08 ,0,0.00 ,84.08 ,0.00 ,11.43 ,72.65 ,86.41 ,0,NONE,100.47 ,34.42 ,92.03 ,(7.95),(8.64)
1/31/2025,CUST-002001,Greater Accra,Mass Market,47 ,31 ,Retail Shop,Smart,1,2.81 ,82 ,23 ,100 ,110.65 ,0,0.00 ,110.65 ,0.00 ,7.93 ,102.72 ,92.83 ,0,NONE,104.90 ,32.06 ,122.80 ,(12.15),(9.89)
1/31/2025,CUST-002008,Greater Accra,Youth,24 ,34 ,Corporate Sales,Smart,1,1.44 ,55 ,15 ,100 ,106.79 ,0,0.00 ,106.79 ,0.00 ,5.83 ,100.96 ,94.54 ,0,NONE,90.75 ,32.64 ,119.44 ,(12.65),(10.59)
1/31/2025,CUST-002019,Greater Accra,Youth,24 ,50 ,Retail Shop,Premium,1,19.38 ,60 ,16 ,160 ,218.11 ,0,0.00 ,218.11 ,0.00 ,32.73 ,185.38 ,84.99 ,0,NONE,99.36 ,28.73 ,233.98 ,(15.87),(6.78)
1/31/2025,CUST-002037,Ahafo,Youth,40 ,38 ,Retail Shop,Basic,1,4.74 ,18 ,25 ,35 ,48.04 ,1,2.83 ,45.21 ,0.00 ,7.59 ,37.62 ,83.21 ,0,NONE,96.45 ,18.33 ,52.17 ,(6.96),(13.34)
1/31/2025,CUST-002041,Ashanti,SME,35 ,35 ,Retail Shop,Premium,1,9.38 ,83 ,14 ,160 ,186.91 ,0,0.00 ,186.91 ,0.00 ,19.99 ,166.92 ,89.31 ,0,NONE,99.83 ,29.07 ,206.80 ,(19.89),(9.62)
1/31/2025,CUST-002049,Ashanti,Mass Market,40 ,41 ,Retail Shop,Premium,1,2.15 ,140 ,17 ,160 ,171.09 ,0,0.00 ,171.09 ,0.00 ,10.16 ,160.93 ,94.06 ,0,CMP-002,103.81 ,27.89 ,178.52 ,(7.43),(4.16)
1/31/2025,CUST-002052,Greater Accra,SME,31 ,75 ,Digital,Smart,1,2.10 ,148 ,12 ,100 ,111.60 ,0,0.00 ,111.60 ,0.00 ,10.56 ,101.04 ,90.54 ,0,CMP-002,95.73 ,34.51 ,117.67 ,(6.07),(5.16)
1/31/2025,CUST-002074,Greater Accra,Professional,18 ,40 ,Agent,Basic,1,0.62 ,46 ,13 ,35 ,38.49 ,1,7.05 ,31.44 ,0.00 ,4.88 ,26.56 ,84.48 ,0,NONE,98.83 ,34.45 ,41.28 ,(9.84),(23.84)
1/31/2025,CUST-002083,Eastern,Corporate,61 ,44 ,Agent,Basic,1,2.08 ,185 ,23 ,35 ,46.69 ,0,0.00 ,46.69 ,0.00 ,11.15 ,35.54 ,76.12 ,0,CMP-005,103.46 ,28.56 ,46.79 ,(0.10),(0.21)
1/31/2025,CUST-002093,Ashanti,SME,27 ,20 ,Retail Shop,Smart,1,2.44 ,20 ,26 ,100 ,105.41 ,0,0.00 ,105.41 ,0.00 ,9.76 ,95.65 ,90.74 ,0,NONE,96.72 ,30.12 ,111.95 ,(6.54),(5.84)
1/31/2025,CUST-002152,Ahafo,SME,45 ,23 ,Agent,Basic,1,1.37 ,54 ,16 ,35 ,40.91 ,0,0.00 ,40.91 ,0.00 ,7.06 ,33.85 ,82.74 ,0,NONE,105.12 ,22.42 ,41.33 ,(0.42),(1.02)
1/31/2025,CUST-002170,Greater Accra,Youth,22 ,17 ,Partner,Basic,1,3.93 ,142 ,21 ,35 ,45.67 ,0,0.00 ,45.67 ,0.00 ,15.09 ,30.58 ,66.96 ,0,NONE,106.19 ,36.10 ,46.67 ,(1.00),(2.14)
1/31/2025,CUST-002196,Northern,Mass Market,44 ,29 ,Agent,Smart,1,9.11 ,63 ,15 ,100 ,128.51 ,0,0.00 ,128.51 ,0.00 ,17.62 ,110.89 ,86.29 ,0,CMP-003,102.32 ,21.14 ,125.25 ,3.26 ,2.60 
1/31/2025,CUST-002202,Volta,Corporate,24 ,17 ,Digital,Data Plus,1,7.74 ,43 ,14 ,70 ,87.77 ,0,0.00 ,87.77 ,0.00 ,17.89 ,69.88 ,79.62 ,0,NONE,103.48 ,18.30 ,86.53 ,1.24 ,1.43 
1/31/2025,CUST-002207,Volta,Youth,32 ,37 ,Agent,Business,1,7.53 ,81 ,25 ,300 ,321.95 ,1,62.65 ,259.30 ,0.00 ,18.11 ,241.19 ,93.02 ,0,NONE,97.46 ,21.68 ,324.45 ,(65.15),(20.08)
1/31/2025,CUST-002229,Central,Youth,18 ,62 ,Retail Shop,Smart,1,2.29 ,117 ,23 ,100 ,112.26 ,1,5.39 ,106.87 ,0.00 ,9.47 ,97.40 ,91.14 ,0,NONE,103.43 ,21.17 ,117.66 ,(10.79),(9.17)
1/31/2025,CUST-002242,Greater Accra,Mass Market,33 ,29 ,Agent,Basic,1,1.94 ,105 ,20 ,35 ,42.28 ,1,3.46 ,38.82 ,0.00 ,9.39 ,29.43 ,75.81 ,0,NONE,104.32 ,34.07 ,42.56 ,(3.74),(8.79)
1/31/2025,CUST-002260,Greater Accra,SME,42 ,10 ,Retail Shop,Smart,1,5.81 ,39 ,13 ,100 ,119.86 ,0,0.00 ,119.86 ,0.00 ,12.48 ,107.38 ,89.59 ,0,CMP-003,97.36 ,31.58 ,129.28 ,(9.42),(7.29)
1/31/2025,CUST-002261,Ashanti,Mass Market,70 ,8 ,Retail Shop,Data Plus,1,4.67 ,73 ,19 ,70 ,85.27 ,0,0.00 ,85.27 ,0.00 ,13.75 ,71.52 ,83.87 ,0,NONE,100.88 ,26.06 ,83.12 ,2.15 ,2.59 
1/31/2025,CUST-002267,Ashanti,Youth,18 ,54 ,Digital,Basic,1,0.84 ,112 ,23 ,35 ,41.57 ,1,3.98 ,37.59 ,0.00 ,8.99 ,28.60 ,76.08 ,0,CMP-002,94.65 ,28.77 ,40.38 ,(2.79),(6.91)
1/31/2025,CUST-002271,Eastern,Professional,28 ,20 ,Retail Shop,Premium,1,10.91 ,158 ,22 ,160 ,199.15 ,0,0.00 ,199.15 ,0.00 ,27.87 ,171.28 ,86.01 ,0,CMP-002,103.07 ,21.41 ,199.78 ,(0.63),(0.32)
1/31/2025,CUST-002274,Greater Accra,Professional,49 ,36 ,Agent,Smart,1,1.07 ,46 ,19 ,100 ,105.16 ,0,0.00 ,105.16 ,0.00 ,7.30 ,97.86 ,93.06 ,0,CMP-002,103.36 ,35.14 ,106.14 ,(0.98),(0.92)
1/31/2025,CUST-002295,Central,Mass Market,24 ,64 ,Digital,Premium,1,3.19 ,307 ,15 ,160 ,177.93 ,0,0.00 ,177.93 ,0.00 ,13.40 ,164.53 ,92.47 ,0,NONE,94.76 ,20.58 ,180.15 ,(2.22),(1.23)
1/31/2025,CUST-002306,Western,SME,45 ,43 ,Agent,Basic,1,0.86 ,35 ,22 ,35 ,38.87 ,0,0.00 ,38.87 ,0.00 ,6.88 ,31.99 ,82.30 ,0,NONE,105.03 ,19.73 ,40.99 ,(2.12),(5.17)
1/31/2025,CUST-002315,Western,Corporate,18 ,45 ,Agent,Basic,1,2.74 ,125 ,18 ,35 ,47.52 ,0,0.00 ,47.52 ,0.00 ,14.41 ,33.11 ,69.68 ,0,NONE,100.51 ,25.39 ,48.78 ,(1.26),(2.58)
1/31/2025,CUST-002319,Upper East,Mass Market,58 ,22 ,Corporate Sales,Basic,1,0.69 ,91 ,16 ,35 ,39.88 ,0,0.00 ,39.88 ,0.00 ,6.68 ,33.20 ,83.25 ,0,NONE,94.45 ,9.83 ,39.42 ,0.46 ,1.17 
1/31/2025,CUST-002320,Western,Professional,29 ,38 ,Digital,Basic,1,1.92 ,16 ,9 ,35 ,39.71 ,0,0.00 ,39.71 ,0.00 ,9.95 ,29.76 ,74.94 ,0,NONE,97.32 ,26.73 ,41.02 ,(1.31),(3.19)
1/31/2025,CUST-002330,Greater Accra,Youth,34 ,13 ,Corporate Sales,Smart,1,1.45 ,131 ,18 ,100 ,107.49 ,0,0.00 ,107.49 ,0.00 ,10.30 ,97.19 ,90.42 ,0,CMP-001,91.98 ,33.33 ,119.00 ,(11.51),(9.67)
1/31/2025,CUST-002334,Volta,Professional,31 ,9 ,Digital,Smart,1,8.30 ,213 ,19 ,100 ,136.17 ,1,13.65 ,122.52 ,0.00 ,25.15 ,97.37 ,79.47 ,0,NONE,100.30 ,17.93 ,151.90 ,(29.38),(19.34)
1/31/2025,CUST-002336,Eastern,Mass Market,50 ,44 ,Partner,Premium,1,6.20 ,62 ,17 ,160 ,172.34 ,0,0.00 ,172.34 ,0.00 ,16.92 ,155.42 ,90.18 ,0,NONE,103.96 ,22.38 ,167.78 ,4.56 ,2.72 
1/31/2025,CUST-002337,Central,Youth,28 ,32 ,Retail Shop,Basic,1,3.37 ,58 ,17 ,35 ,45.60 ,0,0.00 ,45.60 ,0.00 ,9.50 ,36.10 ,79.17 ,0,NONE,104.04 ,24.09 ,50.62 ,(5.02),(9.92)
1/31/2025,CUST-002349,Greater Accra,Youth,35 ,57 ,Agent,Basic,1,2.34 ,71 ,16 ,35 ,43.20 ,0,0.00 ,43.20 ,0.00 ,9.84 ,33.36 ,77.22 ,0,NONE,103.23 ,32.00 ,48.03 ,(4.83),(10.06)
1/31/2025,CUST-002354,Greater Accra,Mass Market,37 ,47 ,Agent,Smart,1,8.64 ,165 ,16 ,100 ,124.41 ,0,0.00 ,124.41 ,0.00 ,26.18 ,98.23 ,78.96 ,0,CMP-001,94.36 ,30.81 ,129.44 ,(5.03),(3.89)
1/31/2025,CUST-002358,Ahafo,Professional,46 ,49 ,Retail Shop,Smart,1,1.64 ,82 ,21 ,100 ,106.65 ,1,23.82 ,82.83 ,0.00 ,6.89 ,75.94 ,91.68 ,0,NONE,108.19 ,21.91 ,109.20 ,(26.37),(24.15)
1/31/2025,CUST-002383,Eastern,Professional,48 ,24 ,Partner,Data Plus,1,5.64 ,85 ,12 ,70 ,83.67 ,0,0.00 ,83.67 ,0.00 ,15.65 ,68.02 ,81.30 ,0,CMP-004,100.69 ,24.57 ,90.91 ,(7.24),(7.96)
1/31/2025,CUST-002398,Greater Accra,SME,33 ,31 ,Call Centre,Premium,1,7.28 ,136 ,12 ,160 ,189.61 ,0,0.00 ,189.61 ,0.00 ,24.48 ,165.13 ,87.09 ,0,CMP-005,95.44 ,30.77 ,200.19 ,(10.58),(5.28)
1/31/2025,CUST-002424,Ashanti,Youth,39 ,30 ,Corporate Sales,Basic,1,5.59 ,60 ,13 ,35 ,53.71 ,1,6.90 ,46.81 ,0.00 ,15.33 ,31.48 ,67.25 ,0,NONE,96.72 ,28.38 ,56.30 ,(9.49),(16.86)
1/31/2025,CUST-002491,Northern,Professional,41 ,24 ,Corporate Sales,Basic,1,1.36 ,83 ,15 ,35 ,41.89 ,1,3.99 ,37.90 ,0.00 ,7.53 ,30.37 ,80.13 ,0,CMP-003,104.38 ,19.62 ,45.17 ,(7.27),(16.09)
1/31/2025,CUST-002495,Eastern,Professional,18 ,32 ,Retail Shop,Smart,1,3.34 ,79 ,17 ,100 ,111.87 ,0,0.00 ,111.87 ,0.00 ,14.35 ,97.52 ,87.17 ,0,NONE,106.40 ,24.19 ,122.53 ,(10.66),(8.70)
1/31/2025,CUST-002496,Bono,Youth,24 ,28 ,Retail Shop,Smart,1,4.86 ,161 ,19 ,100 ,118.82 ,0,0.00 ,118.82 ,0.00 ,13.90 ,104.92 ,88.30 ,0,CMP-001,107.52 ,23.12 ,118.42 ,0.40 ,0.34 
1/31/2025,CUST-002504,Western,Mass Market,49 ,22 ,Digital,Premium,1,16.12 ,11 ,18 ,160 ,188.92 ,0,0.00 ,188.92 ,0.00 ,32.21 ,156.71 ,82.95 ,0,NONE,103.67 ,24.12 ,182.98 ,5.94 ,3.25 
1/31/2025,CUST-002511,Ashanti,Professional,18 ,17 ,Retail Shop,Smart,1,4.35 ,37 ,24 ,100 ,114.88 ,1,11.65 ,103.23 ,0.00 ,7.61 ,95.62 ,92.63 ,0,NONE,102.90 ,31.08 ,110.66 ,(7.43),(6.71)
